X,Y
8444.21851525048,7579.544029403025
4205.71580830845,2589.1675029296334
5112.747213686085,4049.341374504143
7837.985890347726,3033.1272607892747
4765.969541523558,5833.820394550312
9081.128851953352,5046.868558173903
2818.378443997038,7558.042041572239
6183.689966753316,2505.0634136244053
9097.4625596824,9827.854760376531
8102.172359965895,9021.659504395828
3101.475693193326,7298.317482601286
8988.382879679935,6839.839319154413
4721.427154527134,1007.012080683658
4341.718354537837,6108.869734438016
9130.110532378982,9666.063677707589
4770.09776552717,8653.099277716401
2604.9231039195943,8050.278270130223
5486.993038355893,140.41700164018954
7197.046864039541,3988.2354222426875
8248.44977148233,6681.532012318508
11.428193144282783,4935.778664653247
8676.027754927809,2439.1087688713196
3252.0436274739004,8704.712321086547
1910.6709150239053,5675.107406206718
2386.1592861522017,9675.402502901434
8031.7946927987,4479.695714355704
804.4581855253541,3200.5460467254575
5079.406425205739,9328.338242269068
1090.5784593110368,5512.672460905512
7065.614098668896,5474.409113284238
8144.66863291336,5402.836069703239
9638.385459738009,6031.856279613829
5876.170641754364,4449.8902627551615
5962.868615831063,3849.0114597266047
5756.510141648885,2903.29502402758
1893.9132855435614,1867.295282555551
6127.731798686067,6566.593889896289
4765.309920093808,898.2436119559367
7576.039219664368,8767.703708227747
9233.810159462806,8424.602231401825
8981.731213578789,9230.824398201768
5405.999249480545,3912.9605023462486
7052.8339985440625,2756.3412131212717
8116.287085078785,8494.859651863671
8950.389674266753,5898.011835311599
9497.648732321206,5796.950107456059
4505.631066311552,6602.453786223889
9962.578393535727,9169.41217947456
7933.2508413022415,823.729881966474
6127.831050407122,4864.442019691668
6301.473404114728,8450.775756715151
2430.3562206185625,7314.892207908478
1171.3429320851799,2204.6053686782852
7945.829717105759,3325.3614921965545
8159.130965336595,1006.075202160962
1463.5848891230385,6976.706401912388
452.3406786561235,5738.660367891669
9100.160146990396,5341.97968260724
6805.891325622565,266.967946622052
6349.999099114582,6063.38417754219
5759.529480315407,3912.094093228269
3701.3994033518748,9805.166506472688
363.92037611485796,216.3650985502408
9610.31280239611,1849.7194139743833
1238.951644244317,2105.7650988664645
8007.465903541809,9369.691586445808
227.8257566865838,4256.188319668172
1015.0021937416975,2599.1988979283196
2208.2927131631736,6469.257198353225
3502.939673965323,1803.1790152968786
5036.365052098872,393.78707084692377
1009.2124118896661,9882.35148722501
1993.5579046706298,3585.5530131160185
7315.983062253606,8383.265651934164
9184.820619953314,1694.2460609746768
6726.405635730525,9665.489030431832
580.5094382649867,6762.017842993782
8454.245937016163,3423.12541078584
2506.8733928511165,5967.91393469411
4423.140336990789,1748.1948445144112
4716.25415096288,4099.053956575545
5691.127395242802,5086.001300626332
3114.460010002068,3571.5168259026286
8376.61174368979,2509.3266482213703
5606.00218853524,124.36318829314396
7415.743774106636,3359.1655447346056
456.9649356841665,2808.8316421834825
2401.30407826354,9531.293398277989
3522.2556151550743,2878.779148564
3592.0119725374634,9469.058356578911
6337.478522492525,6210.768456186673
7156.193503014563,3880.1723531250564
4144.179882772473,6508.32862263345
15.24221856720187,1923.095412446758
3344.016906625016,2394.1596018595856
6373.994011293003,3786.4807032309445
8754.233917130172,5681.514209101919
4144.063966836443,4022.6707511907957
7018.296239336754,4182.265532924661
6621.958889738175,467.79685956798266
4453.521897188299,2592.2692344722277
1576.8657212231085,5275.731301676146
4872.656010690321,5614.049256144269
7554.847672586825,8838.751542487009
4945.826703752868,3120.5824641687295
4668.922353525236,8090.458573603624
8750.163314802712,8124.149323637591
1880.0129405082798,9994.203594553304
6330.887599183004,834.6705017572931
7255.543554613124,9868.214802051281
4018.1682221254355,6785.150052419683
3161.771372213423,2135.246620646961
7173.241433110372,23.575647193538884
8227.314105314157,5283.459768597928
977.8434180065931,1189.0389478474583
6492.654248961536,8736.538239003423
2799.8274332687256,9785.15186773398
1001.8068906370903,8539.381095973382
3966.9617733090445,813.4541676823414
2747.138434192621,4529.781848179143
7923.415311856522,8613.599036372361
1334.2055420254906,5208.655284141989
6507.832381497373,3470.5301459960147
8718.638357105861,2784.0981521636054
185.74327545595182,406.63273675260905
6809.967701112432,5583.557360970469
9465.025541699959,9384.387997349186
9098.511774051025,420.04531967341217
