X,Y
1343.6424411240123,8474.337369372326
7637.746189766141,2550.690257394217
4954.350870919409,4494.910647887381
6515.92972722763,7887.233511355132
938.5958677423489,283.4747652200631
8357.651039198698,4327.670679050534
7622.80082457942,21.060533511106925
4453.871940548014,7215.400323407825
2287.6222127045266,9452.706955539223
9014.274576114836,305.89983033553534
254.458609934608,5414.124727934965
9391.491627785106,3812.0423768821242
2165.993971306134,4221.165755827173
290.40787574867943,2216.9166627303507
4378.87593650572,4958.122413818506
2330.8445025757264,2308.665415409843
