X,Y
1343.6424411240123,8474.337369372326
7637.746189766141,2550.690257394217
4954.350870919409,4494.910647887381
6515.92972722763,7887.233511355132
938.5958677423489,283.4747652200631
8357.651039198698,4327.670679050534
7622.80082457942,21.060533511106925
4453.871940548014,7215.400323407825
2287.6222127045266,9452.706955539223
9014.274576114836,305.89983033553534
254.458609934608,5414.124727934965
9391.491627785106,3812.0423768821242
2165.993971306134,4221.165755827173
290.40787574867943,2216.9166627303507
4378.87593650572,4958.122413818506
2330.8445025757264,2308.665415409843
2187.810373376886,4596.034657377336
2897.8161459048556,214.89705265908876
8375.779756625729,5564.543226524334
6422.943629324455,1859.062658947177
9925.43412176065,8599.465287952899
1208.8995980580642,3326.951853601291
7214.844075832683,7111.917696952796
9364.405867994596,4221.069999614152
8300.35693274327,6703.05566414071
3033.685109329176,5875.8060614355945
8824.790008318578,8461.974184283128
5052.838205796004,5890.022579825517
345.25830151341586,2427.3997354306766
7974.042475543029,4143.139993007743
1730.0740157905093,5487.98761388153
7030.407620656315,6744.858305023273
3747.0302050164028,4389.616300445631
5084.264882499819,7784.426150001458
5209.384176131452,3932.5509496422605
4896.935204622582,295.74963966907063
434.8729035652743,7033.82088603836
9831.877173096738,5931.837303800576
3935.99686377914,1703.491968556813
5022.385584334831,9820.766375385343
7705.231398308006,5396.1744844977875
8602.897789205495,2321.761280630146
5137.71663187637,9524.673882682695
5777.948078012031,4591.3173191066835
2692.794774414212,5479.963094662489
9571.162814602269,57.09129450392925
7836.552326153898,8204.85911925482
8861.795808260082,7405.034118331963
8091.399008724796,5186.78283523002
5613.57864778379,4260.906796881502
561.2329752074041,8700.101551766398
5699.993338763802,1998.3942017714307
5047.204674288633,4849.251122277342
3567.8996454495573,3460.779190181549
5384.787957378443,6234.8945279750515
6124.524647827257,4581.468000997244
279.74984083842355,2296.050312770239
1772.112589385827,5844.608707784413
8610.088608533248,7984.38940577426
7970.9756263549625,8164.3737056069085
2552.9404008730594,8417.44832274096
6731.135254387071,832.3413780389787
166.90630115559603,145.59974924812315
7555.867752521982,2495.592256534228
1094.8862729435937,6248.020841524763
3444.228640964949,695.1537853084733
1596.255246938475,5273.803990480128
1681.4494622242826,2729.144368186801
7115.899271852729,4547.016300456638
3220.017663873259,4737.710141702789
236.34577631987065,3865.5710476146987
4209.186792090759,1880.3930475131292
1087.6169244541334,8998.185003560202
5101.159809286763,2090.909925517701
6056.486400340165,8170.3966837788685
208.18108509287336,178.64520827795326
1464.6174039934601,7188.354727617898
1602.2759262970465,7046.056278520025
6781.757952769475,5447.021635789044
2205.9974802267657,9755.945178178834
7978.10857706151,5165.99516949393
2231.9578024667076,6485.064180992564
3948.980098582996,5758.459627880567
3212.4580934512524,6309.478612713469
587.851162064913,2986.0594962301334
9679.033101508892,8755.342442351592
3063.8662033324595,8585.144063565593
3103.6362735313405,9392.884321352825
7438.421186671211,4161.722627650255
2523.5810227983534,84.80262463668842
8787.178982088466,379.1653059858058
8194.141106127972,9622.01125180818
5702.805702451802,1715.1709517771862
8677.810644349933,9737.752361596917
7040.231423300714,5088.737460778905
3779.6883434360807,3469.3088456262167
2057.617572947047,6741.530142468641
4329.501211003163,1941.186449851896
1044.242228415153,6659.575282786826
2960.7267308315154,4997.999222368016
3253.456548759963,8716.215074235552
8996.782696347811,180.92983640471738
2008.530114407594,3277.407050962675
9870.49717928026,7827.003757293755
3390.956478509337,2130.2979638081374
6744.550697237632,8377.010701539642
9321.874718936273,3438.4981479081976
8823.932024664637,6871.101821536574
4844.98722612494,9855.082298257978
2346.4043487103845,7254.651862412724
846.802304164842,1696.9414179438759
9109.877835080679,2129.6819499142416
7591.161827164402,6002.088301322496
8411.321957058552,3681.0799940564907
3402.8523500198803,2912.1528741113466
8674.198235869027,6039.825288917113
9543.0745717219,8872.651047169627
1353.4597739545295,5511.704740692165
1042.749980146136,391.3779859691058
731.9341883234854,8661.683573665721
7881.164487252264,8285.059714691135
3408.974641165834,6151.860325590366
7819.036016327547,3780.396288383874
5707.815255990233,2237.140727487692
817.4326235239371,2667.2364298173634
8907.681278553053,5644.468332401974
9250.672021084732,4577.692590412454
2771.827661076983,7870.146635603288
8277.681566457297,123.81744486666624
6704.11639023931,916.8312261651779
1151.024984279273,8850.60070379661
400.2353689016469,2396.333648675093
9881.584986060327,4210.135874302673
1155.5818059227329,1673.8343746133178
2414.202850978431,7440.064165370084
1028.341459863098,9107.644182793332
3782.772705442261,9702.640365282106
9092.227281507112,2940.2358494854775
2534.1013604112673,4770.100959722678
1001.2914395045202,6520.501994894173
396.20213413704477,105.06151518672291
9825.836265504633,2955.498600489178
5965.706431884413,4498.445346300978
3132.8086106892792,629.6479004764533
9133.920171659403,9698.132768381156
9697.9650449647,1113.623101268919
2151.9327003609847,6178.068800115557
9799.52885890077,5429.131974847156
6881.898080477125,6618.344288753493
2590.85991853645,5416.022629129656
3073.2111781251347,2463.8119608509223
813.6876538378779,2807.867235646755
9833.767172194024,4479.022405332955
6520.105345126705,6434.660802698417
9407.34522249,3904.7855113892315
3067.842948515136,3272.414146871332
3167.3514688560213,8471.34765826215
8935.00245521601,3028.093296725163
3343.3340565076187,5442.254141821842
5789.854363170839,5959.625400010043
2450.980038952486,203.74028446252356
2437.5929982791577,723.2753387141089
5512.047549155061,709.1636753953445
751.2979225452299,6353.8209356305715
2908.2155041939563,7921.847578822923
4932.6104275013795,8626.489777797095
1541.7959616284404,5014.295859466933
7949.834937460239,771.069862639161
9492.279489729362,1732.4210837160358
7762.089829859356,9848.958711440726
8215.501447435145,3197.8400279300567
1068.777345815598,5143.582510552493
9193.56939210688,2934.894943706677
8937.587976957899,1416.8064702669492
9104.81674392734,317.5994589733666
3160.686777608829,9030.882837141124
8038.562809839719,9071.537669967973
8407.185222467378,7461.848854045222
6895.951793002646,1781.5486564432358
4326.38000976237,1578.9694375216056
7148.244519688113,6677.78739685542
2525.8640779388343,644.141933476613
9633.858833215758,8082.526283723965
5492.699313925193,5413.776519849806
8512.9266633138,4533.096776222179
3957.104447207674,3386.6914489505884
2579.690924717717,244.08502825104205
6464.388440000969,4166.838822984099
5706.036315777225,623.2163080352104
3549.434436862958,1382.8411395509788
1251.2901528549037,2591.12968915828
8289.343809851582,3977.9731306487274
4010.8215192090133,6124.44922992939
2335.2965329584995,74.77173042134244
5287.017398867132,5008.9961955722665
6488.395923408533,4383.169556417158
6865.131306582006,7314.219491610718
2383.7467516202382,4950.722507160109
4788.268875817934,2250.62085038767
4122.461329173408,5604.07434487989
9069.395045058483,9177.065838382223
2752.2536346579905,6464.151756425886
481.973433614038,715.5138822789709
5116.917092002066,8774.24078946487
1594.6773075783105,7660.278587973122
8830.095693755464,3118.020318353023
6925.569646028146,8489.911224865751
3716.1433074756487,7012.8266290780875
7364.181165753182,5945.778048409015
8562.771389130046,8966.04371116349
9600.788169648591,5712.326942175455
1762.7589520647534,2505.954088773793
2176.1868850658307,5695.173495977943
7577.501146664367,521.3322114218644
6816.364556074682,7171.532633675108
3479.815079568077,5150.558042933419
1647.9815203117487,7298.961504869986
407.08687336548866,9812.21058148159
8079.437334476704,6284.485019821407
2675.262446471117,9128.62890092432
9594.388378770715,1391.2615902147097
7757.5725031571565,8419.308585435238
6597.173563139825,7004.077664167306
4450.587321145116,9243.07802624928
9712.075281962812,3823.533128201745
8027.115308003568,4329.215913805363
1647.5421868327378,3254.6727685726396
1263.3007483484248,9088.847599027045
9594.240800441437,1191.8673240587484
6006.790811870585,4082.240977085831
1180.9003100178916,2954.75514811817
2482.163710806481,7495.768111897567
40.08955954045934,1898.3870393308366
4387.730701199369,210.3467308587126
6275.265885374804,6056.275385785041
8353.323508828638,2066.0581568518464
2847.816135615888,5423.394307527486
2732.256972129319,5857.38083402959
2508.8222945000916,6835.271525859573
7910.907183680019,8086.546201638074
9736.16109549847,5453.770038258688
4908.092798290143,8556.976997986436
7690.673858593793,5705.446293870352
3832.5638476626377,2840.4744573355924
1081.3920873416805,8075.490893732804
1180.7153053066554,7472.652346880435
5452.87089768146,9649.453287863278
7610.656598531885,9735.197845800538
1365.9401293980754,5003.714738318865
5725.782871654546,3112.514573124735
5030.324882064976,3568.1876360334595
5283.939713514435,8.447179488895173
4423.143321124288,4495.521437392589
3047.991882212113,3994.0274759654058
7830.873111719909,6834.128839628029
4922.991328917098,6476.682418421831
3775.58211851013,2039.1405043667976
38.75657877555727,2776.2125160942187
5981.64198713661,8816.62933070696
8294.212499885301,5109.602078711931
9870.18145049427,4615.8097386980335
8345.934861668382,4089.653412809712
7446.306177387316,9875.916912226816
3053.3659236797616,1703.1282521328428
6200.337087276608,5309.561803740346
3594.22031985154,35.19242097051234
3891.626416098043,4258.694721036601
4052.52071738319,8612.453089775505
5844.280270821319,7338.3079245316785
8979.091716371104,7487.734635751375
4927.020519050469,7457.6834028684625
6403.554004952637,6487.454346633404
6296.753586886549,4069.989749884928
6292.620312875881,6337.325109456276
9371.179595389776,7824.736853708229
8462.680666010907,7674.9979014257215
8153.258619910289,6054.623947302108
3494.500883866837,2645.8325831813636
7080.2002706482945,8739.420748131903
5442.467578028802,1520.699669575002
8329.752851974283,4845.430789114676
4671.026282781842,453.88059845719255
5102.809227900959,7447.476654547171
4225.978111457399,3551.7731358855144
6568.435388988519,197.4138739808462
5071.635969746414,9461.270955326196
6904.475919384765,4019.2372825721254
6889.082362934618,6049.939193159586
2088.893914825677,2077.083307298535
8860.252896990287,2690.692102056307
748.8477751012912,8306.775905962271
5231.9776757646305,3682.081659729527
5115.189221326331,7367.256883512614
1685.5360788759776,6530.6699823652525
7134.36998399841,8150.034439283779
2697.6063367613833,6096.663306641944
2321.1387837349716,5610.446736195358
1723.629719288945,7897.6762488128115
8667.178646504995,3296.4356032052856
2223.1856181299336,9637.88417055832
7066.90313251521,8437.926222446577
305.34474937409794,8993.933116527742
6224.520608976366,3165.291542410674
4317.656228924082,7615.92993501026
7854.11955930974,1899.0086818143227
6258.865053379801,1656.2952750215766
9730.498312350108,4435.765563058341
9131.45005203284,7282.478447867935
6062.599043956083,2619.8403134488703
5265.923229048833,1386.1974163698576
1380.9799323879336,7157.497662356598
3610.8976833344886,7513.763114866317
2404.936039137613,7181.581423147705
7184.7692639677725,3054.958810525106
1063.854338796414,3970.078551871341
4923.615003273361,999.7421469778434
1867.6126036778585,553.4305281548046
5975.135715550439,8888.76123371916
2165.577909596218,347.13435876819744
7039.235944191829,8149.105587896851
9641.215867338897,6131.789568237019
3424.431656518964,8378.686180306557
1180.6710521312225,6926.3693818962665
952.3084925163649,3997.057470173988
4950.228814021789,3778.94273032341
1685.9757880447967,2317.173126022275
8201.499974998944,4625.758047924898
5799.327447235099,2119.070176161595
7149.350587865332,3301.172591472636
5936.185874860408,9094.870627958157
9943.934088859884,462.1794831314552
7974.42711928691,8575.878253608826
3195.7443720720557,3831.4762598211773
5802.537596763331,9188.402309707126
3999.2859333804186,8800.301687734118
7585.605282041756,1522.730797062255
9136.799203638493,151.81052589951284
1451.782500468748,6648.112128866875
571.1968663889244,3794.898856741835
1299.7885852693348,4628.892738532561
8399.80343754601,9060.84351349186
354.69640321885043,608.5175666886455
8406.240353653226,428.147832556115
2735.90265071345,1174.3671769283649
910.3770695709379,276.2288972483606
6375.130126648525,7446.1426793985665
6867.713765586763,8456.227719182261
6630.161884986934,3897.0192767534386
6310.630237160113,9695.948083687032
6416.033330232525,2430.9173409213013
601.8409570995719,9351.659997400953
5904.954982942085,3496.147426104088
6053.527496610309,5602.575960634735
5221.717727865457,608.0464202945668
3532.275523761348,4126.5002293955085
1993.68340608838,8801.05231228507
4241.197773808294,6623.856654024448
7135.464494458958,7432.830602725054
7211.152909126986,7522.0850163909945
2515.8069415076425,9764.036766928968
1510.0975378386006,9186.47395099301
8545.68775207563,8521.642911799676
528.1125483753391,912.1808344389948
8130.558022323219,4691.668264651879
3702.5319113792566,9846.874722293574
401.1793528964003,5314.650538056048
4433.497761507071,1282.0312302867765
3951.882627859874,7076.474048105019
8823.15609202408,246.19711463343407
5245.095586030891,903.7659503525841
8003.934571550349,857.8527943670456
341.93321017138345,3842.362020772886
7326.061745063001,3132.066930474475
1300.048996530475,7945.722220851718
8069.19381895185,8558.597987725721
3037.4447326405684,4248.303610189735
2453.8999425425345,5571.774930165061
3301.071667897478,3386.633359590182
7836.214184097365,9562.961600402223
5841.403192367585,1046.8793011995758
6525.749326846106,4486.117178480802
9880.30557026313,7193.814951479868
8347.86106507209,7012.8626018821205
5356.190057863918,8968.183918281255
8316.17064708009,2913.25887614329
1570.3189522008743,3703.5186878769487
5210.776725725857,973.8008983062873
3453.7928645586035,5749.0566421198
435.74618551851296,8149.486765188295
6511.17045683278,3136.501715897636
2983.209812551685,3526.1614078782045
3252.88696205143,7485.137769587532
5010.568574712526,5261.28397299826
1487.5649897091657,9144.180024177262
3255.7292867233355,3275.6445238821198
688.4613969783304,9794.115817517957
4796.978418092589,9128.847372842238
9276.172424974835,9697.521431783416
8156.292877315128,9254.432251913127
9222.893236500578,8013.676781661852
1345.8121604268347,5237.117222858407
5756.040130041492,9924.97527986158
7839.485499662527,7029.162166549554
7466.490368444387,3615.7776408347686
9423.135578402167,6435.008896152288
4025.746085300167,4645.715772976086
9797.549273107326,5321.283974315382
1677.9753587448831,1483.5499413404984
6872.421966577476,5627.755309150185
9068.062611875042,1846.0034404937076
4111.0881372687,7279.602186359783
501.0503390228793,992.224065854852
5457.079014280206,2657.292165954248
1069.3759623426747,2616.9756849686223
6321.410877348209,5263.774368243828
784.9676054083088,728.1144555071173
8506.269918187016,6432.389604915947
1733.6725824681098,8618.340673453347
218.49383341961627,3681.0479238639173
8476.297370096516,7102.784127552225
2837.5240579198935,8912.814945011249
5980.780012429903,8654.933191750928
8927.933740259834,4254.440773441916
6756.003377375025,5444.763147281303
9447.352378727903,7981.607428353889
7258.18500464358,8140.323746264132
9981.599522851606,2565.6118547402607
2013.636306545127,7467.8281345954765
7703.325106256943,5142.8379771166965
4870.758136839637,4037.4307048204982
8826.969303940861,7962.31877641984
5845.9759820697545,401.1908435692091
8511.415942600506,4584.536776423547
1897.605282107142,2993.5427528616433
6913.344758903868,55.07078325543091
1200.4464732009835,3026.5363687643367
8871.913551832167,7468.60439446211
9707.91725639766,5430.287394303667
5719.682275786376,5513.7680681427455
5256.272138017167,5420.405711205759
8185.675511269973,9533.687347014597
4083.0076934970425,6299.652426023742
3077.594075539877,3019.103864650702
5063.173505975552,5862.6765862350785
5499.944669940258,9765.797032009981
1629.7123769479815,6366.644129872755
9945.310087813286,7361.3528655132895
5659.085142333045,3683.6315259984176
4021.3888348307437,9365.230922325853
8953.304495737955,6696.7628909893865
8987.478918617728,9251.636496933648
8463.435694934306,3834.1619274672266
4643.646424409569,7959.075032289315
3726.330297875156,7493.638087232053
4814.203811335208,3365.4130539639905
4561.48287680224,1165.0945606622188
3544.9675578396946,4151.944305618131
181.6357668492674,1720.7397382000556
2602.3304736439836,8578.840280109547
5895.771368306654,2871.4490644357716
9977.266968258558,2579.20600019801
5137.883371656904,7395.197854992286
6913.205405598513,4335.026840560392
7769.976922420457,4857.941062410494
7154.650675477161,4913.765411775291
9714.946851276203,7161.799402916624
913.7723642916374,1294.7012637659616
9665.147971332322,2292.283753318002
261.36048907525856,2532.2374817515024
4797.8705744969675,9521.685622554447
3991.299021963799,7235.055877822264
8343.625217899382,891.6201761131005
6118.919548006078,9957.843575691611
5495.959685614494,5344.861777266801
3467.025387811272,9461.053956418471
9695.992389771278,1031.6984902710392
5528.338602115798,4196.292298652932
6716.4616093874665,1186.4663656894625
2653.3429089601646,2787.533788311609
4797.129393005412,7932.828344714875
8578.475121235484,7864.236400590823
6768.068346699463,871.9275792238956
3897.1707317075366,6687.016222424277
2942.477813509059,5078.183971193535
9050.78361876925,1161.5703706526203
8538.766539036542,1058.2967213640748
3863.6443476107697,9053.894035696107
2012.000617915647,5207.426269174332
4166.040326891619,8879.472832020316
9920.646960788637,2885.925611028892
4924.765425448292,8950.051502153465
5447.956764179482,2146.2493977480867
7596.623124447222,3370.8929912036656
4859.743721996205,85.61907394052604
9889.670441246217,6572.8236248253725
9258.128470566864,9686.852820873311
2675.33682707241,5405.359761823108
4402.512334277048,7598.552175178571
8423.856653329627,2285.601609052255
2745.6466309977814,7062.615472551386
4116.430517162146,1302.0153534647939
1953.1058823852131,5608.4931366165
5984.944470487219,9600.715716066205
5327.79953140362,6089.807637733641
1488.547544618255,4138.019179564879
2797.9129165520476,6954.228379264254
2670.572511205558,2144.003100600701
3676.843985841177,4705.490562443622
3383.949710142522,6057.321560302135
1812.0366885667227,8799.102945666536
6941.71364986253,5347.632180856879
581.622757311645,3260.066399610153
