X,Y
8444.21851525048,7579.544029403025
4205.71580830845,2589.1675029296334
5112.747213686085,4049.341374504143
7837.985890347726,3033.1272607892747
4765.969541523558,5833.820394550312
9081.128851953352,5046.868558173903
2818.378443997038,7558.042041572239
6183.689966753316,2505.0634136244053
9097.4625596824,9827.854760376531
8102.172359965895,9021.659504395828
3101.475693193326,7298.317482601286
8988.382879679935,6839.839319154413
4721.427154527134,1007.012080683658
4341.718354537837,6108.869734438016
9130.110532378982,9666.063677707589
4770.09776552717,8653.099277716401
2604.9231039195943,8050.278270130223
5486.993038355893,140.41700164018954
7197.046864039541,3988.2354222426875
8248.44977148233,6681.532012318508
11.428193144282783,4935.778664653247
8676.027754927809,2439.1087688713196
3252.0436274739004,8704.712321086547
1910.6709150239053,5675.107406206718
2386.1592861522017,9675.402502901434
8031.7946927987,4479.695714355704
804.4581855253541,3200.5460467254575
5079.406425205739,9328.338242269068
1090.5784593110368,5512.672460905512
7065.614098668896,5474.409113284238
8144.66863291336,5402.836069703239
9638.385459738009,6031.856279613829
