X,Y
2379.6462709189136,5442.292252959519
3699.5516654807925,6039.200385961944
6257.20304108054,655.2885923981311
131.67991554874138,8374.690820964599
2593.5401432800763,2343.309610466964
9956.448355104629,4702.63507522448
8364.614512743887,4763.532086993349
6390.681405441619,1506.1642402352393
6348.606582851885,8680.453071432967
5231.812103833014,7412.518562014902
6714.114753695925,640.3143822699731
7582.302462868173,5910.995829313176
3012.6765951571233,310.1175146974999
8655.272369789456,4727.490886654668
7188.239240658031,8788.128002554817
7141.294836112025,9210.986675838745
3949.634040007439,8009.087709852282
4446.210560507607,9355.86721704521
8788.666603380416,974.5430973087721
1359.688602006689,2169.8694123313735
9654.801388982029,4361.618666274293
6266.482908668039,3010.261984255054
5072.429838290595,3858.6625884490254
3509.1048877018006,5850.741074053635
5842.5179297019895,9042.017708477752
6819.821366349666,9289.45601200017
8564.005663967557,9909.89644868815
6712.735421625182,1630.9962197106975
8606.375331162682,9646.329473090613
9046.959845122366,5691.075034743235
7138.170201741992,2111.249836755983
8316.079302733542,5735.323523512848
